Date,Crop_Name,State,District,Market_Name,Season,Previous_Day_Price,Market_Arrival_Quantity,Rainfall,Temperature_Max,Temperature_Min,Humidity,Festival_Flag,Price,Previous_7_Day_Avg_Price,Previous_30_Day_Avg_Price,Price_Trend,Production_Quantity,Yield_Per_Hectare,Stock_Available,Soil_Moisture,Demand_Index,Number_of_Buyers,Min_Price,Max_Price,Modal_Price,Fuel_Price,Transportation_Cost,Inflation_Rate,Harvest_Season_Flag,Week_Number
2025-06-08,Onion,Punjab,Patiala,Samana,Kharif,2430.52,2104.2,271.3,33.3,25.1,91.4,0,2528.36,2609.468817753385,2209.4534011654846,Stable,37629.06362265762,8.581999176072928,5476.456352893958,40.9979466655031,109.43519386854695,53,2087.3708283770343,3020.4812224946113,2528.36,99.2353140122192,1359.3388883687687,4.487066938921069,0,23
2025-05-12,Tomato,Haryana,Kurukshetra,Shahabad,Zaid,3162.39,2732.9,10.6,41.6,23.4,54.2,1,3118.77,3195.793839799152,2735.5782449233316,Stable,48032.6074320382,1.6621257480730487,4627.637049780721,10.664632139287678,78.07411902280383,37,2878.905163519236,3489.1974339607104,3118.77,90.73084561857235,863.5872460739565,4.682456169655664,1,20
2022-01-26,Rice,Punjab,Patiala,Samana,Rabi,2576.41,4851.9,15.3,22.8,8.2,67.2,1,2509.62,2334.4022492309855,2424.8731464769808,Decreasing,38336.95690892812,1.443698611363999,3590.6503076092,31.96922432622533,142.03998516293566,10,2258.322961065578,2724.89536002645,2509.62,109.05029037815808,1313.90852590481,6.944006000850155,1,4
2025-08-24,Wheat,Maharashtra,Pune,Khed,Kharif,2893.97,4319.2,187.2,33.7,27.5,86.7,1,2867.06,3033.0465258254885,2607.004040936462,Stable,27425.66972403881,6.574363351235709,1525.2888746067986,74.48421043705889,122.812156716308,70,2641.038495834002,3350.6683355965533,2867.06,103.32658570414826,869.3978938396157,5.15947338100267,0,34
2023-09-04,Tomato,Maharashtra,Pune,Khed,Kharif,3214.52,864.5,274.3,34.1,24.9,70.6,0,3309.82,3231.946572131254,3713.7888567884415,Stable,18685.49751998378,4.969261094169675,6395.667159742239,20.913359486314675,146.71290771301017,49,2983.8622621307222,3564.4198339038203,3309.82,95.20253211647496,1765.4751278267788,4.657203435155631,1,36
2021-08-06,Onion,Uttar Pradesh,Meerut,Meerut_Mandi,Kharif,2617.75,213.8,296.8,32.6,26.4,91.3,0,2644.74,2603.089829248011,2546.778484522041,Stable,38246.81461790372,6.57521392734653,5256.3253121319885,27.182322942971773,141.92969596246184,48,2355.6195296935507,2813.5094156231467,2644.74,101.67347443114606,1732.7477532571656,5.844003544659747,0,31
2021-02-21,Wheat,Uttar Pradesh,Agra,Fatehabad,Rabi,2415.26,1849.5,5.6,20.1,8.4,55.2,0,2386.07,2544.557419028687,2584.1845933545333,Decreasing,42473.16326728738,3.03068121335288,9609.007624393762,52.72550502512583,108.1593313696376,55,1937.5824401513435,2553.217980987878,2386.07,109.57053053068056,1375.9213363993879,5.065996679295011,1,7
2024-10-04,Onion,Punjab,Patiala,Samana,Kharif,3369.72,3806.3,7.4,40.2,21.3,37.9,0,3383.33,3173.3602783604847,3600.0183410331283,Decreasing,11602.223117043335,4.17350863562139,1208.0912804957118,80.86541559740012,141.6452360061071,69,2834.9760486821683,3818.2923263835205,3383.33,96.60803442091542,564.720346846575,5.380195184145591,0,40
2023-06-10,Tomato,Uttar Pradesh,Meerut,Mawana,Kharif,2679.17,2184.5,194.8,31.4,24.6,79.9,0,2626.55,2754.3090683802966,2397.665852804113,Decreasing,46184.72161919912,3.0632718183635785,6043.469912371755,22.75845052165043,86.72819437241137,45,2226.914322506476,3020.850666144564,2626.55,94.9055714452333,1414.953305193528,7.936042164064714,0,23
2025-06-15,Rice,Madhya Pradesh,Ujjain,Ujjain_Mandi,Kharif,2070.61,1746.8,258.2,31.0,26.2,78.5,0,2156.96,2300.544565064023,2369.9629186774378,Increasing,46047.02404840548,3.3392356714862688,5042.825769216369,86.70001800016733,110.59873868129813,43,2029.5190286460247,2330.562944792426,2156.96,98.37485245778151,118.35032363136499,4.700708002667962,0,24
2025-08-04,Rice,Punjab,Amritsar,Majitha,Kharif,2376.06,117.3,210.4,32.0,24.9,92.6,1,2382.74,2485.829667829611,2490.5797132907237,Increasing,18241.86218254571,9.67190917260069,3250.4569847064945,53.80887910212778,51.06046497136446,93,1949.4463411496934,2694.4686161799773,2382.74,104.92883944406205,1960.8257154343944,4.187953555228903,1,32
2021-10-20,Potato,Punjab,Jalandhar,Adampur,Kharif,1305.45,3043.9,42.3,41.6,29.6,44.3,0,1296.17,1324.177686203491,1123.0452811127898,Increasing,8080.629270765674,5.680442562123832,4806.50711071845,75.36123620901854,85.146097313967,82,1190.99286385192,1463.855869921122,1296.17,94.90883461728501,1999.421483419135,6.4821451071022285,1,42
2024-11-05,Tomato,Haryana,Kurukshetra,Pehowa,Rabi,2989.66,3462.9,8.9,17.2,8.3,49.0,0,3052.54,2871.5137757882526,2913.4361840948973,Stable,3903.6794006237765,8.90833013253447,3964.425308648713,24.1790656043337,60.26058176120075,89,2650.696440217625,3568.6662457305615,3052.54,90.37824386941304,1484.5558224405222,4.309911342509984,0,45
2024-01-02,Tomato,Haryana,Karnal,Karnal_Mandi,Rabi,2916.54,3093.9,10.7,16.4,11.7,40.6,1,3004.58,3149.419359202609,3110.2749150822956,Decreasing,3005.51847753114,9.845163649851532,3535.5397654297853,14.087676589436189,111.44169562906947,70,2724.7571322381887,3212.3661621433967,3004.58,97.96618726733952,1208.9689306467128,5.6397248854521855,1,1
2022-03-04,Rice,Uttar Pradesh,Lucknow,Mohanlalganj,Rabi,2502.07,4892.9,0.9,40.2,29.1,58.0,0,2421.61,2387.3041965375555,2132.116695884696,Decreasing,44704.40988696589,6.5093289971638715,9557.765876904798,33.524613718260206,136.04082882301657,60,2227.5100450337504,2849.7080680775134,2421.61,92.9843223529934,600.5740761688883,7.662613298102691,0,9
2022-03-26,Onion,Punjab,Ludhiana,Mullanpur,Rabi,2425.08,4906.6,19.6,42.1,28.4,37.2,0,2434.37,2361.286734321209,2756.3090703033877,Decreasing,48692.36972783661,3.24667311275483,9001.945587490005,46.04229780019197,92.73592392219896,31,2065.32515004896,2750.620228988278,2434.37,98.68453421607835,1509.5568768187345,4.924633175422168,1,12
2025-08-08,Rice,Punjab,Patiala,Samana,Kharif,2121.2,847.0,157.1,33.8,24.2,74.8,0,2159.86,2112.021688005507,1866.8359287092553,Stable,5842.797212202324,5.686430103477827,1215.9287232605514,38.30439935359901,110.00837359780502,44,1885.9564814828511,2580.3186784865043,2159.86,101.88129622675072,1717.7627530919174,4.455146359660319,0,32
2023-03-16,Onion,Uttar Pradesh,Agra,Kheragarh,Rabi,2207.55,4894.3,9.9,36.3,30.0,54.8,0,2125.63,2238.970003396747,2035.3102120382023,Increasing,21238.98411631451,1.4929203440484087,659.3895160559013,32.745505866331534,85.9557595518702,47,1935.1919605371068,2505.7085489088136,2125.63,106.19149369329428,1962.16065601148,5.163911475689606,1,11
2024-01-15,Wheat,Maharashtra,Nashik,Yeola,Rabi,2021.36,4273.4,5.2,20.9,16.1,68.6,0,2106.62,2114.6994586840906,1894.7561692054305,Decreasing,45518.29305582054,1.6073906188586977,7686.669380905047,39.744447157761314,106.65227639719913,32,1909.4335946253955,2290.0530451050527,2106.62,108.13692732360249,832.4136319984636,4.121319691910582,0,3
2024-10-28,Wheat,Maharashtra,Ahmednagar,Kopargaon,Kharif,2154.47,2608.1,6.7,38.1,25.9,49.2,0,2169.72,2274.4151009866287,2464.348119715162,Stable,29983.2699455928,1.7684412319471225,8063.2606965897285,31.49875564695904,131.69844860250635,82,2060.6085168736568,2507.739663302303,2169.72,99.30800279989069,1957.2257726424273,7.926724576101815,1,44
2024-02-17,Onion,Maharashtra,Nagpur,Kalmeshwar,Rabi,2164.29,4057.5,6.9,26.4,11.9,55.3,0,2070.17,1971.2394429190108,2279.4747841147437,Decreasing,39541.04574859953,1.8921921705775333,1026.271206763045,40.77121638096075,115.36474329283638,23,1846.3203155113085,2295.446892396849,2070.17,96.89644986190333,233.75950746834,4.184532704762205,1,7
2023-01-12,Tomato,Maharashtra,Nashik,Yeola,Rabi,2619.24,3075.7,1.6,22.7,13.9,47.8,0,2630.22,2441.1198630903395,2268.5762399517403,Decreasing,42047.581948645944,5.725815196439258,2355.910694446599,51.484917203093026,107.83408524129777,12,2125.1912553905777,2763.3058548806353,2630.22,95.92205980027765,1713.8093263569087,5.468657206054387,1,2
2023-06-27,Potato,Maharashtra,Nagpur,Nagpur_Mandi,Kharif,1051.55,2608.3,286.0,33.5,28.0,81.6,0,1113.79,1147.128938274875,1031.9823714533252,Stable,29948.953113150565,8.972285328957616,8467.921121111403,50.015700691049645,141.5053808005648,85,944.8713065381153,1204.06680301511,1113.79,100.54150178553675,747.389138187943,5.6322883254494425,1,26
2021-10-27,Tomato,Madhya Pradesh,Bhopal,Bhopal_Mandi,Kharif,3215.38,2297.4,41.3,39.9,24.6,42.0,0,3197.1,3348.625962778918,2863.1938809778844,Decreasing,8702.410662058115,2.4454219516897675,4075.764969940638,28.0027096875694,107.8121912393668,98,2679.7317104474123,3783.8271212173086,3197.1,101.20421932191957,212.02117044711588,7.678458647896505,1,43
2022-02-20,Onion,Uttar Pradesh,Agra,Fatehabad,Rabi,2446.45,1153.0,16.5,22.3,9.0,40.1,0,2506.06,2301.0408902719428,2663.1489714152945,Stable,31776.52603139472,6.819849983779615,2592.2145973612323,62.048434533990154,128.23739977084188,80,2274.867526730315,2845.688409609122,2506.06,102.69317872930185,422.30591602138657,6.471787180957476,0,7
2022-06-24,Potato,Maharashtra,Pune,Pune_Market,Kharif,1234.39,2343.1,288.4,30.5,24.2,80.8,0,1228.3,1205.157752703095,1153.14706317218,Increasing,44530.61949726044,3.8248647900000567,4335.080170075276,80.99087983068195,86.82857339267873,9,1028.566412047392,1403.7282850314696,1228.3,108.69958308200262,800.0081704971903,6.577705656772897,0,25
2025-10-05,Potato,Maharashtra,Nagpur,Katol,Kharif,1117.15,1651.0,7.0,39.0,20.6,48.8,0,1055.15,1144.2887130692905,1128.7378473971746,Decreasing,31292.3106408539,7.257254030446741,2351.4716424544317,43.90333531452208,95.96800895424002,14,914.9663298004515,1212.507333636537,1055.15,99.97060984619269,306.5933197750926,4.868293913031254,1,40
2023-10-14,Rice,Haryana,Kurukshetra,Pehowa,Kharif,2096.09,907.4,0.6,36.2,26.4,55.0,0,2166.63,2362.551449951285,1981.4553028033854,Stable,38406.737139593766,2.1777745656869687,4543.311078131417,84.02143051693378,71.518517835241,63,1848.0828763705583,2541.172675893218,2166.63,97.13979472150173,714.4571707333987,6.183118340239597,0,41
2021-05-01,Potato,Madhya Pradesh,Bhopal,Bhopal_Mandi,Zaid,1068.1,2691.3,23.0,41.5,21.3,53.0,0,1107.61,1028.8827084069728,1263.2176664280166,Stable,3486.3546121826234,9.521485168597307,5680.37875588554,16.487415815490188,116.2118767426075,20,929.3676648299326,1262.1877535242313,1107.61,97.29980232380815,1841.6263395091007,5.679209161722986,1,17
2026-01-06,Wheat,Haryana,Ambala,Naraingarh,Rabi,2302.14,2945.4,15.3,16.1,11.4,51.2,0,2282.14,2388.335009160381,2353.2396870415573,Decreasing,14524.72763852825,4.70706000880496,1969.3527084615714,66.84371632387767,138.47061335616598,48,2095.565424092691,2402.590212517734,2282.14,92.22325180080487,556.174510554813,4.607598689393196,1,2
2021-02-11,Onion,Uttar Pradesh,Meerut,Mawana,Rabi,2704.91,4430.3,13.8,21.8,10.1,65.2,0,2716.85,2589.2639450881447,2823.5257573603853,Increasing,43522.28998966904,4.36663451996166,3286.2643754702635,19.45877440317186,140.20795866867434,21,2180.636385983914,3090.589221151235,2716.85,101.9671419146695,1907.149686614921,4.65108777262817,1,6
2023-04-06,Onion,Punjab,Amritsar,Gehri Mandi,Rabi,2951.97,3436.0,41.7,44.5,29.9,52.2,1,3051.53,3038.768769513752,2678.8248156214827,Stable,26154.817537237755,2.2043328962838347,3854.8862800915635,59.56137862932528,118.80671797237055,4,2574.942086878816,3216.066046329664,3051.53,102.33624772562462,199.622339589732,6.765774261772764,0,14
2021-03-23,Wheat,Uttar Pradesh,Meerut,Sardhana,Rabi,2324.05,3523.7,24.1,44.6,23.5,32.6,0,2336.79,2358.1386175173366,2562.835863867678,Increasing,6724.92776201129,8.648523610089814,1657.3282737250422,42.83835326602767,149.89022289406861,28,2180.1346043968824,2558.095295617226,2336.79,100.88581111583541,1768.8912807036368,5.058629372650808,0,12
2024-06-01,Onion,Punjab,Patiala,Rajpura,Kharif,2756.75,666.7,264.4,30.9,24.5,77.2,0,2833.49,2651.4492181707915,2889.945552236871,Stable,15169.379348417902,2.8739057935343135,8635.544271005414,83.57223201814358,117.98298617028357,79,2376.0926844331207,2984.9541499340294,2833.49,105.11327874345595,1127.6819183939622,7.768590616398016,1,22
2021-10-15,Potato,Madhya Pradesh,Ujjain,Barnagar,Kharif,1277.77,3162.5,0.3,37.1,27.3,30.9,0,1320.35,1296.1953031352248,1369.6571544040985,Decreasing,13698.451630970181,3.88741503063335,252.6370474017223,21.913859292354925,83.15172637116828,83,1089.9142268108922,1512.3020806904235,1320.35,104.87566947772541,1593.6327529271366,4.553813662645819,1,41
2022-07-07,Potato,Haryana,Karnal,Gharaunda,Kharif,1156.85,3887.7,121.7,32.0,24.1,86.5,0,1120.77,1113.422048419428,976.3980144091635,Decreasing,34310.248465998964,4.408718361074867,3770.50698595827,23.43421101035478,83.22711475188173,46,898.3936026153926,1187.0808769308492,1120.77,102.49791411186581,342.69557919112606,4.556094873689612,1,27
2025-04-14,Rice,Haryana,Karnal,Taraori,Rabi,2469.92,3325.3,33.8,42.5,27.1,32.6,0,2432.35,2455.8742150140547,2347.629765250855,Increasing,13956.108260575682,4.366586961892967,9131.50152630663,35.25080870715066,90.61172504111715,8,2268.2240042997873,2763.9595195154566,2432.35,91.6342379638925,1529.9522123807992,6.36330260800998,0,16
2022-02-28,Rice,Maharashtra,Ahmednagar,Ahmednagar_Mandi,Rabi,2435.47,3827.0,4.5,26.2,12.6,40.4,1,2478.24,2306.491408278335,2320.636720873949,Increasing,2844.2230488698865,7.670396417192092,3715.6988436513843,89.16923030871858,57.35332320716405,89,2284.19450698496,2767.1042092186335,2478.24,101.1563634767264,709.5720990852049,4.702285269766707,1,9
2022-03-24,Onion,Haryana,Kurukshetra,Shahabad,Rabi,2511.5,1473.8,34.5,38.1,29.6,57.5,0,2450.8,2608.7627723758033,2756.077271950103,Decreasing,34483.7119752834,9.53409752896064,6299.159476212868,27.742823912003303,93.83762826304122,28,2159.4865303646657,2650.019671877746,2450.8,91.62832776158812,127.1719604084901,5.853919792177953,1,12
2021-06-18,Rice,Punjab,Patiala,Rajpura,Kharif,2286.32,1492.4,170.1,34.2,26.1,91.4,0,2353.88,2358.302282190384,2412.678897055259,Decreasing,40601.2818552542,8.373978353944437,7122.52277895355,72.73757534002942,63.92522817323037,86,2159.0544107289097,2730.304786384513,2353.88,92.15008942749894,687.4867747176507,5.498595727771465,0,24
2021-01-21,Potato,Punjab,Patiala,Patiala_Mandi,Rabi,945.91,4483.2,11.8,15.8,6.7,57.9,0,936.94,955.5799506252996,979.8320449815216,Increasing,42893.84645651285,4.421336468019488,2128.8765435590035,27.229496862320772,118.42357999003677,94,795.1615517132417,1068.2388818878437,936.94,109.57007819826536,1896.1029759254745,4.399073538235055,0,3
2025-12-30,Tomato,Madhya Pradesh,Indore,Indore_Mandi,Rabi,3112.33,2606.2,6.5,20.9,11.2,52.0,0,3045.57,3296.0483694777395,3259.1265579950887,Increasing,27152.186664328703,6.558165176157038,9255.926521643341,80.45510113747201,86.495388706342,74,2798.9260460864116,3642.072948336149,3045.57,96.14970881454462,1691.5641807827824,6.018305512777985,0,1
2025-07-23,Onion,Madhya Pradesh,Indore,Indore_Mandi,Kharif,2476.89,3954.4,132.5,34.8,25.7,94.6,1,2499.68,2365.829887015576,2452.8950129586246,Stable,35559.69540907918,6.505735512142954,5077.5689054733075,11.713376539088731,109.27098438230563,25,2267.9722520189353,2987.9336515125974,2499.68,90.79063168230631,1365.3543855541275,7.254611158870872,1,30
2023-06-14,Onion,Uttar Pradesh,Lucknow,Lucknow_Mandi,Kharif,2543.96,3862.4,184.0,34.3,24.2,81.1,0,2553.82,2687.5528678701244,2529.8825876312226,Stable,18953.805603763478,4.435506607858424,9522.596599187606,41.27585187372996,114.90532892576472,26,2088.5811431776538,2912.870776591726,2553.82,99.57208200917222,1690.8571738888693,5.387921411079077,1,24
2023-04-07,Tomato,Uttar Pradesh,Kanpur,Kanpur_Mandi,Rabi,2439.28,4448.8,44.5,39.6,24.3,51.9,0,2401.39,2461.6100184579914,2439.110680196471,Decreasing,43914.72898855131,3.769764492169911,5905.046137887176,15.962969923511947,123.76754744083863,93,2020.4301627476195,2693.345849141113,2401.39,105.45762961187725,310.08747745751725,7.337873819448467,1,14
2024-06-23,Rice,Madhya Pradesh,Ujjain,Ujjain_Mandi,Kharif,1863.31,3310.9,255.0,34.7,27.2,89.7,0,1943.81,1807.0892025126664,2009.1641836791405,Decreasing,43023.08224100202,7.0757550065883486,6592.75673037046,45.300212386728674,97.81686527505929,12,1827.10645106847,2276.8491148635276,1943.81,100.03740238797397,1745.9008890364792,7.211647671744831,0,25
2025-11-20,Tomato,Haryana,Ambala,Naraingarh,Rabi,2921.1,3049.1,4.7,15.4,6.5,65.4,0,2981.8,2717.801673627468,2655.872574028021,Decreasing,38361.01272921687,9.004834979107313,5594.016740594418,75.67112347384156,113.86220528484203,36,2646.6420480821794,3211.101076211422,2981.8,109.43502997014224,1208.239166411995,6.8819685708722265,1,47
2024-02-14,Wheat,Maharashtra,Ahmednagar,Kopargaon,Rabi,2423.15,319.5,6.8,28.5,14.2,58.1,0,2414.81,2203.668164759056,2692.6177245292515,Decreasing,16718.540570853773,7.084313398590801,3531.922135878814,78.79398619515375,148.66003074071187,8,2062.2201021104315,2570.1467327507135,2414.81,107.30099784040608,785.3110689418438,4.2939291546412655,0,7
2022-03-15,Potato,Punjab,Ludhiana,Sahnewal,Rabi,1523.58,3724.6,14.7,37.2,28.3,59.7,1,1613.28,1700.8209144898901,1416.8889932398993,Stable,13683.718443335443,2.361442422262209,3406.1650897522063,76.30510529804175,85.63251333970642,93,1466.8694945582092,1819.2636920007676,1613.28,108.06815216525641,993.1838479054087,4.89993980787419,0,11
2022-05-03,Potato,Madhya Pradesh,Ujjain,Mahidpur,Zaid,1647.19,3986.3,35.2,38.1,21.5,55.8,1,1603.68,1491.9950031066003,1755.2497735453603,Increasing,34502.34944355482,1.341050718979574,1084.5091758639348,15.918453432061241,123.04231256133471,72,1486.2758369175228,1870.2676194137719,1603.68,100.31646170522119,1966.7390460042302,6.302807410577406,1,18
2022-12-16,Onion,Madhya Pradesh,Bhopal,Bhopal_Mandi,Rabi,3649.64,241.3,8.9,21.8,15.5,46.7,0,3549.95,3726.1650569748163,3614.9317048446696,Stable,46441.15863643548,6.642571602169459,688.05651501124,50.19028847728109,139.87091682944876,23,3247.6929869409687,4186.880905289955,3549.95,104.14642461112304,400.0600891390514,6.676515888582722,1,50
2024-02-01,Onion,Punjab,Amritsar,Rayya,Rabi,2722.08,3493.3,14.4,17.1,6.0,44.6,0,2819.89,2563.430091348195,3107.3748229728917,Stable,31123.29059073447,4.154470194251022,5381.704749725663,51.52860001927861,73.56319087492155,45,2592.40114158021,3017.3190993043677,2819.89,104.21406830831492,913.7710196020234,5.2872397781908855,0,5
2022-06-20,Rice,Haryana,Kurukshetra,Shahabad,Kharif,1895.23,3035.5,155.4,33.5,25.7,75.5,0,1950.97,1887.7540792243146,2153.9948320205212,Stable,32948.51090362143,5.763247929491823,2303.4708821386057,24.464974327828493,124.25431316604003,55,1637.0146651121088,2054.444528379997,1950.97,98.96244206446725,196.25397158111434,7.4637140141704155,1,25
2025-12-19,Wheat,Maharashtra,Nagpur,Katol,Rabi,2505.03,3809.8,6.4,29.6,11.2,48.9,0,2483.44,2249.682768365486,2529.258399213533,Increasing,42329.37604672367,5.7643484759738435,4600.852824402269,11.694381841496213,67.6286316579718,75,2125.7324586551654,2804.5571008465577,2483.44,102.10025679937817,542.6999927687041,6.531962678740772,0,51
2022-10-12,Onion,Uttar Pradesh,Meerut,Sardhana,Kharif,3593.52,4226.6,2.5,36.2,25.7,54.5,0,3574.41,3644.614123629868,3988.019059164055,Increasing,49189.872503955754,6.124511209567465,6390.4757822329075,54.91561840459649,50.66876901711589,52,3124.6200933761193,4042.1180166935164,3574.41,92.2629697451875,1761.91712466127,5.858509559464058,1,41
2026-01-05,Wheat,Haryana,Karnal,Taraori,Rabi,2471.38,1702.4,15.2,22.9,5.7,68.6,0,2385.36,2291.769534681718,2586.7849040451456,Decreasing,33911.47997337155,9.587802499415062,1687.3347809885609,53.64694010550976,100.39469288564763,42,2252.495653066859,2765.407365138042,2385.36,91.24866900785004,860.8578323200647,4.151474405507541,0,2
2025-05-01,Tomato,Maharashtra,Nagpur,Katol,Zaid,2618.04,975.7,44.1,44.2,29.2,49.4,0,2609.04,2852.2749577884797,2482.095438058094,Increasing,32200.460287754715,7.613163693373047,9193.966399520974,84.41652204032368,133.56180395599915,53,2478.3567646003835,2817.573334640493,2609.04,96.58829811136997,179.3235604618776,4.697288962854804,1,18
2021-09-25,Tomato,Madhya Pradesh,Indore,Mhow,Kharif,3068.96,3237.0,107.7,34.0,27.4,80.4,0,3095.85,3171.0861294913007,2932.979437747199,Increasing,11682.84112406459,9.567786937603005,1604.8373153553432,64.90891273480108,68.15143094165175,70,2549.5904714367116,3513.4355419324493,3095.85,102.12234093110627,759.5349420438249,7.4536753883411695,1,38
